District,Year,Season,Area (Hectare),Yield (Tonnes/Hectare),Crop,Start_Year,Humidity_Sowing,Humidity_Full,Rainfall_Sowing,Rainfall_Full,Max_Temperature_Sowing,Max_Temperature_Full,Min_Temperature_Sowing,Min_Temperature_Full
ambedkar nagar, 2011-12,Rabi,3798,0.67,Rapeseed &Mustard,2011,20.75,11.87625,7.91,2.636666667,33.51,45.48,22.08,3.01
ambedkar nagar, 2012-13,Rabi,3988,0.74,Rapeseed &Mustard,2012,20.11,10.82125,10.55,2.6375,34.3,48.61,20.53,1.24
ambedkar nagar, 2013-14,Rabi,4099,0.47,Rapeseed &Mustard,2013,20.235,12.00583333,5.27,2.635833333,33.79,46.07,22.88,1.24
ambedkar nagar, 2014-15,Rabi,3768,0.48,Rapeseed &Mustard,2014,19.38,10.7525,5.27,2.195833333,37.32,48.53,20.45,4.89
ambedkar nagar, 2015-16,Rabi,3934,0.76,Rapeseed &Mustard,2015,18.37,10.22291667,2.635,1.3175,38.45,48.49,20.93,4.77
ambedkar nagar, 2016-17,Rabi,3652,0.72,Rapeseed &Mustard,2016,20.87,11.42041667,5.27,2.196666667,33.99,47.08,23.88,2.96
ambedkar nagar, 2017-18,Rabi,3764,0.82,Rapeseed &Mustard,2017,21.025,11.50041667,7.91,3.075833333,34.05,47.74,21.83,2.96
ambedkar nagar, 2018-19,Rabi,6546,0.85,Rapeseed &Mustard,2018,20.845,11.61208333,10.545,3.075833333,33.67,46.76,20.19,4.37
ambedkar nagar, 2019-20,Rabi,5530,0.65,Rapeseed &Mustard,2019,21.09,12.17541667,7.91,2.636666667,34.41,47.92,21.2,2.87
ambedkar nagar,2020-21,Rabi,5582,0.76,Rapeseed &Mustard,2020,20.755,12.09583333,5.27,2.196666667,34.2,47.75,20.16,2.87
ambedkar nagar,2021-22,Rabi,4564,0.74,Rapeseed &Mustard,2021,21.27,12.61625,7.52,3.574166667,33.74,43.69,24.0,4.14
amethi, 2010-11,Rabi,2879,0.94,Rapeseed &Mustard,2010,20.295,10.70166667,5.27,1.3175,36.26,47.47,19.23,2.42
amethi, 2011-12,Rabi,2704,0.67,Rapeseed &Mustard,2011,20.66,11.54833333,7.91,2.196666667,33.16,46.31,21.08,2.42
amethi, 2012-13,Rabi,3014,0.74,Rapeseed &Mustard,2012,20.175,10.67958333,10.55,2.6375,34.16,48.73,19.63,1.3
amethi, 2013-14,Rabi,3149,0.47,Rapeseed &Mustard,2013,20.23,11.8375,2.635,2.196666667,33.65,47.64,23.32,1.3
amethi, 2014-15,Rabi,2551,0.48,Rapeseed &Mustard,2014,18.645,10.30958333,5.27,1.756666667,39.44,49.37,21.37,4.64
amethi, 2015-16,Rabi,2185,0.76,Rapeseed &Mustard,2015,17.455,9.9625,2.635,1.3175,39.74,48.43,21.74,4.67
amethi, 2016-17,Rabi,3772,0.72,Rapeseed &Mustard,2016,20.69,11.21375,7.91,2.1975,33.55,47.06,23.33,2.08
amethi, 2017-18,Rabi,2724,0.82,Rapeseed &Mustard,2017,20.385,10.78958333,2.635,1.318333333,34.08,48.74,20.5,2.08
amethi, 2018-19,Rabi,6823,0.85,Rapeseed &Mustard,2018,20.51,11.16166667,7.91,2.1975,33.55,47.45,20.15,3.65
amethi, 2019-20,Rabi,3508,0.68,Rapeseed &Mustard,2019,20.965,11.90708333,7.91,2.1975,35.08,47.92,22.52,2.23
amethi,2020-21,Rabi,3038,0.75,Rapeseed &Mustard,2020,20.725,11.89,5.27,2.196666667,34.1,48.22,20.01,2.23
amethi,2021-22,Rabi,1190,0.74,Rapeseed &Mustard,2021,20.935,12.02375,6.185,2.91875,34.15,44.18,23.51,3.56
amroha, 2004-05,Rabi,1979,1.27,Rapeseed &Mustard,2004,17.795,10.03458333,2.635,1.3175,37.17,46.5,20.33,3.36
amroha, 2005-06,Rabi,2069,1.0,Rapeseed &Mustard,2005,18.22,9.668333333,7.91,2.636666667,38.94,48.65,19.95,2.39
amroha, 2006-07,Rabi,2016,0.89,Rapeseed &Mustard,2006,18.19,10.15166667,5.27,2.196666667,36.2,46.05,19.59,2.39
amroha, 2007-08,Rabi,2460,1.0,Rapeseed &Mustard,2007,19.805,10.2025,5.27,2.196666667,35.01,48.96,16.63,2.7
amroha, 2008-09,Rabi,3494,0.93,Rapeseed &Mustard,2008,19.65,11.33583333,7.91,2.636666667,33.91,45.01,18.37,2.79
amroha, 2009-10,Rabi,2970,0.95,Rapeseed &Mustard,2009,19.135,9.7625,7.91,1.7575,40.8,47.26,20.45,4.2
amroha, 2010-11,Rabi,2779,1.08,Rapeseed &Mustard,2010,20.445,10.6225,10.55,2.6375,34.22,48.36,17.34,-1.35
amroha, 2011-12,Rabi,2774,1.09,Rapeseed &Mustard,2011,20.325,11.2225,7.91,2.196666667,34.41,46.94,19.33,-1.35
amroha, 2012-13,Rabi,3480,1.4,Rapeseed &Mustard,2012,19.13,9.422083333,7.91,1.7575,36.15,48.0,16.6,-0.03
amroha, 2013-14,Rabi,2963,1.22,Rapeseed &Mustard,2013,19.47,11.12125,7.91,3.076666667,33.24,48.19,19.48,-0.03
amroha, 2014-15,Rabi,3122,1.05,Rapeseed &Mustard,2014,16.205,9.100833333,2.635,1.097916667,39.69,48.26,20.5,2.07
amroha, 2015-16,Rabi,3142,1.34,Rapeseed &Mustard,2015,15.99,9.152083333,2.635,1.097916667,39.05,46.62,19.23,3.49
amroha, 2016-17,Rabi,3137,0.99,Rapeseed &Mustard,2016,18.46,9.395416667,2.635,1.318333333,36.3,46.3,21.8,1.58
amroha, 2017-18,Rabi,3287,1.34,Rapeseed &Mustard,2017,17.515,9.390416667,5.27,1.756666667,38.26,47.77,18.89,1.58
amroha, 2018-19,Rabi,3201,1.41,Rapeseed &Mustard,2018,19.655,10.39416667,5.27,1.7575,33.69,46.73,19.09,2.01
amroha, 2019-20,Rabi,3251,1.34,Rapeseed &Mustard,2019,19.685,10.43208333,2.635,0.878333333,37.31,48.37,22.06,1.64
amroha,2020-21,Rabi,3325,1.28,Rapeseed &Mustard,2020,18.95,10.24708333,2.635,0.942916667,38.43,47.65,19.81,1.64
amroha,2021-22,Rabi,4308,1.39,Rapeseed &Mustard,2021,20.325,11.24333333,6.23,3.070833333,34.31,44.19,22.17,2.92
auraiya, 2004-05,Rabi,15705,1.03,Rapeseed &Mustard,2004,18.435,10.15333333,5.27,1.3175,39.05,47.07,21.4,4.71
auraiya, 2005-06,Rabi,14868,1.18,Rapeseed &Mustard,2005,18.465,9.684583333,2.635,1.318333333,40.12,48.02,21.83,4.72
auraiya, 2006-07,Rabi,16742,1.04,Rapeseed &Mustard,2006,17.79,10.19125,0.0,0.878333333,38.87,46.94,20.97,4.72
auraiya, 2007-08,Rabi,12164,1.46,Rapeseed &Mustard,2007,18.86,9.828333333,2.635,1.3175,37.87,47.78,22.3,4.01
auraiya, 2008-09,Rabi,17628,1.53,Rapeseed &Mustard,2008,20.295,11.52041667,7.91,2.636666667,34.25,45.38,20.19,4.01
auraiya, 2009-10,Rabi,14834,1.35,Rapeseed &Mustard,2009,18.95,10.13333333,5.27,1.756666667,42.12,46.9,20.11,4.97
auraiya, 2010-11,Rabi,14701,1.58,Rapeseed &Mustard,2010,20.05,10.60125,5.27,1.3175,36.61,48.01,18.73,2.15
auraiya, 2011-12,Rabi,14012,1.45,Rapeseed &Mustard,2011,20.415,10.85125,5.27,1.756666667,33.33,47.33,20.34,1.58
auraiya, 2012-13,Rabi,13516,1.45,Rapeseed &Mustard,2012,19.745,9.732916667,7.91,1.7575,35.9,48.98,18.05,1.17
auraiya, 2013-14,Rabi,15556,1.07,Rapeseed &Mustard,2013,19.775,11.22666667,5.275,2.196666667,33.92,48.2,21.73,1.17
auraiya, 2014-15,Rabi,13229,0.82,Rapeseed &Mustard,2014,18.095,9.695416667,5.27,1.3175,39.08,49.37,21.18,3.43
auraiya, 2015-16,Rabi,13497,1.32,Rapeseed &Mustard,2015,16.97,9.737083333,5.27,1.3175,39.63,47.33,19.55,3.95
auraiya, 2016-17,Rabi,13892,1.58,Rapeseed &Mustard,2016,20.14,10.2375,2.635,1.318333333,34.44,47.47,22.93,2.63
auraiya, 2017-18,Rabi,14635,1.6,Rapeseed &Mustard,2017,18.525,9.66,2.635,0.878333333,37.69,47.76,20.58,2.63
auraiya, 2018-19,Rabi,15495,1.9,Rapeseed &Mustard,2018,20.2,10.67541667,7.91,2.1975,33.52,47.25,19.36,2.89
auraiya, 2019-20,Rabi,12762,1.49,Rapeseed &Mustard,2019,20.785,11.39333333,7.91,1.7575,35.38,48.67,22.39,2.63
auraiya,2020-21,Rabi,14238,1.71,Rapeseed &Mustard,2020,19.655,10.66625,2.635,0.878333333,39.35,47.44,21.61,2.63
auraiya,2021-22,Rabi,18295,1.0,Rapeseed &Mustard,2021,20.815,11.36833333,5.78,2.530416667,34.79,44.64,23.4,3.65
azamgarh, 2004-05,Rabi,1195,0.99,Rapeseed &Mustard,2004,18.92,10.79041667,2.635,1.3175,39.08,47.32,22.95,5.06
azamgarh, 2005-06,Rabi,1201,1.16,Rapeseed &Mustard,2005,20.57,10.71958333,5.275,1.758333333,35.24,48.08,21.73,4.83
azamgarh, 2006-07,Rabi,873,1.03,Rapeseed &Mustard,2006,19.595,11.58166667,5.27,2.196666667,35.66,45.09,21.68,4.37
azamgarh, 2007-08,Rabi,1299,1.16,Rapeseed &Mustard,2007,20.69,11.74458333,7.91,2.1975,35.55,46.92,22.78,4.31
azamgarh, 2008-09,Rabi,1746,1.13,Rapeseed &Mustard,2008,20.845,12.35916667,7.91,3.515833333,33.23,45.09,21.39,4.31
azamgarh, 2009-10,Rabi,1651,1.12,Rapeseed &Mustard,2009,20.385,10.84666667,5.27,1.7575,38.23,46.3,22.51,5.69
azamgarh, 2010-11,Rabi,1947,1.2,Rapeseed &Mustard,2010,20.72,11.38583333,5.27,1.7575,34.94,46.94,20.04,3.08
azamgarh, 2011-12,Rabi,2053,1.14,Rapeseed &Mustard,2011,20.69,11.97291667,7.91,2.196666667,33.55,45.5,22.1,3.08
azamgarh, 2012-13,Rabi,2329,1.26,Rapeseed &Mustard,2012,19.9,10.695,7.91,2.1975,34.26,48.64,20.73,1.64
azamgarh, 2013-14,Rabi,2210,1.02,Rapeseed &Mustard,2013,19.895,11.9075,5.27,2.635833333,34.19,46.12,23.12,1.64
azamgarh, 2014-15,Rabi,2287,0.78,Rapeseed &Mustard,2014,19.93,11.10333333,7.91,2.635833333,35.9,48.0,20.26,4.52
azamgarh, 2015-16,Rabi,1920,1.02,Rapeseed &Mustard,2015,19.075,10.51625,2.635,1.7575,37.24,48.68,20.88,4.52
azamgarh, 2016-17,Rabi,2235,1.25,Rapeseed &Mustard,2016,20.935,11.64791667,10.55,2.6375,34.0,46.67,23.77,2.62
azamgarh, 2017-18,Rabi,2269,1.4,Rapeseed &Mustard,2017,21.055,11.5,2.635,1.7575,34.4,48.02,22.32,2.62
azamgarh, 2018-19,Rabi,2265,1.49,Rapeseed &Mustard,2018,20.69,11.395,7.91,2.636666667,33.58,46.83,20.62,4.45
azamgarh, 2019-20,Rabi,2278,1.27,Rapeseed &Mustard,2019,21.0,12.15291667,10.545,2.636666667,34.55,48.2,21.28,3.0
azamgarh,2020-21,Rabi,2227,1.45,Rapeseed &Mustard,2020,20.995,12.47375,5.27,2.636666667,33.96,47.86,20.44,3.0
azamgarh,2021-22,Rabi,2727,1.37,Rapeseed &Mustard,2021,21.3,12.74875,7.065,3.495416667,33.41,43.9,24.21,3.74
baghpat, 2004-05,Rabi,1373,1.3,Rapeseed &Mustard,2004,17.21,9.66375,5.275,1.7575,37.89,45.86,20.23,3.6
baghpat, 2005-06,Rabi,1043,1.24,Rapeseed &Mustard,2005,17.885,9.44,7.91,1.7575,39.21,48.63,19.2,2.13
baghpat, 2006-07,Rabi,945,0.99,Rapeseed &Mustard,2006,18.37,10.07291667,5.27,2.41625,36.19,46.05,19.17,2.13
baghpat, 2007-08,Rabi,1299,1.34,Rapeseed &Mustard,2007,19.47,9.944166667,7.91,2.41625,35.52,49.13,16.65,2.14
baghpat, 2008-09,Rabi,1306,1.1,Rapeseed &Mustard,2008,19.225,11.09375,7.91,2.635833333,33.92,44.86,18.48,2.14
baghpat, 2009-10,Rabi,1475,1.31,Rapeseed &Mustard,2009,18.68,9.371666667,5.27,1.3175,40.41,47.4,19.97,3.96
baghpat, 2010-11,Rabi,1548,1.2,Rapeseed &Mustard,2010,20.23,10.45666667,10.55,2.6375,34.62,48.45,17.19,-1.64
baghpat, 2011-12,Rabi,1575,1.17,Rapeseed &Mustard,2011,20.145,10.99083333,5.27,1.756666667,36.16,46.9,19.07,-1.64
baghpat, 2012-13,Rabi,1691,1.32,Rapeseed &Mustard,2012,18.77,9.264583333,7.91,1.977083333,38.69,47.7,16.98,-0.13
baghpat, 2013-14,Rabi,2035,1.49,Rapeseed &Mustard,2013,19.105,10.83916667,7.91,2.85625,33.16,48.14,19.41,-0.13
baghpat, 2014-15,Rabi,1747,0.97,Rapeseed &Mustard,2014,16.08,9.063333333,2.635,1.097916667,39.69,48.25,20.32,2.4
baghpat, 2015-16,Rabi,3941,1.1,Rapeseed &Mustard,2015,16.265,9.298333333,2.635,1.977083333,37.8,46.3,18.76,3.34
baghpat, 2016-17,Rabi,2110,1.4,Rapeseed &Mustard,2016,17.7,9.1675,2.635,1.318333333,36.98,47.07,21.77,1.1
baghpat, 2017-18,Rabi,1859,1.26,Rapeseed &Mustard,2017,16.91,9.205416667,5.27,1.756666667,38.71,48.35,18.33,1.1
baghpat, 2018-19,Rabi,1691,1.31,Rapeseed &Mustard,2018,19.255,10.22833333,5.27,1.7575,33.9,46.39,18.8,2.03
baghpat, 2019-20,Rabi,1944,1.44,Rapeseed &Mustard,2019,19.44,10.28916667,2.635,0.878333333,37.61,48.19,22.46,1.9
baghpat,2020-21,Rabi,2716,1.37,Rapeseed &Mustard,2020,19.075,10.31875,2.635,1.36875,37.16,47.31,19.86,1.9
baghpat,2021-22,Rabi,3722,1.34,Rapeseed &Mustard,2021,20.05,11.09458333,6.63,3.151666667,34.25,44.19,22.0,3.39
bahraich, 2004-05,Rabi,7059,0.64,Rapeseed &Mustard,2004,18.77,10.95166667,5.27,2.636666667,37.8,46.37,21.93,4.01
bahraich, 2005-06,Rabi,7283,0.94,Rapeseed &Mustard,2005,20.17,10.71416667,5.27,2.196666667,34.95,47.48,21.95,4.32
bahraich, 2006-07,Rabi,7273,0.85,Rapeseed &Mustard,2006,19.29,11.46833333,2.635,2.417083333,36.97,44.24,21.89,3.91
bahraich, 2007-08,Rabi,7431,0.93,Rapeseed &Mustard,2007,20.445,11.44375,7.91,2.85625,34.01,45.9,21.87,3.91
bahraich, 2008-09,Rabi,7548,0.85,Rapeseed &Mustard,2008,20.54,12.17291667,10.55,3.955833333,33.14,45.05,20.45,4.33
bahraich, 2009-10,Rabi,7296,0.74,Rapeseed &Mustard,2009,20.325,10.93916667,7.91,2.636666667,39.33,46.23,21.61,4.31
bahraich, 2010-11,Rabi,7553,0.77,Rapeseed &Mustard,2010,20.54,11.34,10.55,2.6375,35.53,46.98,20.12,2.22
bahraich, 2011-12,Rabi,7384,0.76,Rapeseed &Mustard,2011,20.84,11.79958333,10.545,3.515833333,33.57,45.33,21.56,2.22
bahraich, 2012-13,Rabi,6560,0.79,Rapeseed &Mustard,2012,20.205,10.66166667,10.55,2.857083333,34.14,48.17,19.52,1.15
bahraich, 2013-14,Rabi,7222,0.64,Rapeseed &Mustard,2013,20.51,12.13,7.91,4.174583333,33.73,46.02,22.74,1.15
bahraich, 2014-15,Rabi,7905,0.56,Rapeseed &Mustard,2014,19.135,10.62291667,5.27,2.41625,36.23,48.43,19.92,4.33
bahraich, 2015-16,Rabi,9210,0.75,Rapeseed &Mustard,2015,18.22,10.32333333,2.635,1.537083333,38.23,47.85,19.24,4.01
bahraich, 2016-17,Rabi,5066,0.81,Rapeseed &Mustard,2016,20.665,11.16916667,5.27,3.514166667,34.34,46.83,22.69,3.01
bahraich, 2017-18,Rabi,7075,0.96,Rapeseed &Mustard,2017,20.63,11.20833333,7.91,3.075833333,34.44,46.87,21.51,3.01
bahraich, 2018-19,Rabi,9865,0.9,Rapeseed &Mustard,2018,20.845,11.55833333,13.18,4.393333333,32.87,46.99,19.87,4.06
bahraich, 2019-20,Rabi,7265,0.71,Rapeseed &Mustard,2019,21.055,12.01458333,7.91,3.515,33.96,46.8,20.84,3.33
bahraich,2020-21,Rabi,7311,0.83,Rapeseed &Mustard,2020,20.11,11.67833333,5.27,2.636666667,37.26,46.09,20.87,3.33
bahraich,2021-22,Rabi,9157,0.82,Rapeseed &Mustard,2021,21.15,12.40083333,7.765,4.220416667,33.69,43.79,22.65,4.21
ballia, 2004-05,Rabi,915,0.99,Rapeseed &Mustard,2004,19.96,11.53541667,2.635,1.3175,35.14,47.05,22.13,5.14
ballia, 2005-06,Rabi,895,1.16,Rapeseed &Mustard,2005,20.51,10.89708333,2.635,1.318333333,34.67,48.07,22.36,5.56
ballia, 2006-07,Rabi,924,1.03,Rapeseed &Mustard,2006,20.2,12.23625,5.27,2.196666667,34.05,44.96,22.71,4.35
ballia, 2007-08,Rabi,960,1.16,Rapeseed &Mustard,2007,20.935,12.55541667,10.55,3.515833333,34.75,45.55,23.09,3.79
ballia, 2008-09,Rabi,863,1.13,Rapeseed &Mustard,2008,20.815,12.91958333,7.91,3.515833333,33.06,44.48,22.0,3.79
ballia, 2009-10,Rabi,880,1.12,Rapeseed &Mustard,2009,20.355,11.12333333,7.91,1.7575,38.99,46.04,23.73,6.03
ballia, 2010-11,Rabi,816,1.2,Rapeseed &Mustard,2010,20.295,11.55083333,5.27,1.7575,36.54,46.53,21.41,3.93
ballia, 2011-12,Rabi,894,1.14,Rapeseed &Mustard,2011,20.63,12.26125,7.91,2.636666667,34.65,45.31,22.68,3.93
ballia, 2012-13,Rabi,883,1.26,Rapeseed &Mustard,2012,19.81,10.91416667,7.91,2.1975,33.97,48.06,19.9,2.22
ballia, 2013-14,Rabi,895,1.02,Rapeseed &Mustard,2013,19.38,12.00916667,5.27,2.195833333,37.57,45.98,22.68,2.22
ballia, 2014-15,Rabi,797,0.78,Rapeseed &Mustard,2014,20.325,11.78208333,7.91,1.7575,35.8,46.39,20.8,4.82
ballia, 2015-16,Rabi,824,1.02,Rapeseed &Mustard,2015,20.14,11.33166667,2.635,1.7575,34.54,48.24,20.48,4.82
ballia, 2016-17,Rabi,942,1.25,Rapeseed &Mustard,2016,20.845,11.89708333,7.91,2.1975,35.15,46.37,24.21,2.93
ballia, 2017-18,Rabi,915,1.4,Rapeseed &Mustard,2017,21.06,11.71916667,5.275,1.758333333,34.65,47.24,23.41,2.93
