District,Year,Season,Area (Hectare),Yield (Tonnes/Hectare),Crop,Start_Year,Humidity_Sowing,Humidity_Full,Rainfall_Sowing,Rainfall_Full,Max_Temperature_Sowing,Max_Temperature_Full,Min_Temperature_Sowing,Min_Temperature_Full
aligarh, 2004-05,Kharif,9156,50.9,Sugarcane,2004,5.22,11.71222222,0.0,1.756666667,34.68,46.5,3.98,10.73
aligarh, 2005-06,Kharif,11251,53.8,Sugarcane,2005,5.19,11.65666667,0.0,2.343333333,32.87,48.26,4.68,8.23
aligarh, 2006-07,Kharif,12617,59.7,Sugarcane,2006,4.03,12.09111111,0.0,1.757777778,36.94,45.72,2.96,8.15
aligarh, 2007-08,Kharif,8371,55.6,Sugarcane,2007,4.79,12.51222222,0.0,2.342222222,31.76,48.4,3.36,9.56
aligarh, 2008-09,Kharif,11462,57.21,Sugarcane,2008,3.055,13.52888889,0.0,3.515555556,33.75,45.12,3.85,8.24
aligarh, 2009-10,Kharif,6441,55.79,Sugarcane,2009,5.525,11.66333333,0.0,2.342222222,33.01,46.76,6.41,7.01
aligarh, 2010-11,Kharif,9195,59.09,Sugarcane,2010,5.16,12.34111111,0.0,2.93,34.29,48.02,4.55,7.9
aligarh, 2011-12,Kharif,8967,60.5,Sugarcane,2011,5.31,13.27222222,0.0,2.928888889,31.51,46.18,1.08,9.05
aligarh, 2012-13,Kharif,10593,61.57,Sugarcane,2012,4.855,11.22444444,0.0,2.343333333,32.29,48.19,1.65,8.01
aligarh, 2013-14,Kharif,7301,60.93,Sugarcane,2013,5.065,13.21777778,0.0,4.101111111,31.66,47.65,1.03,8.23
aligarh, 2014-15,Kharif,6478,59.88,Sugarcane,2014,6.225,10.63444444,0.0,1.756666667,27.19,48.9,2.65,8.65
aligarh, 2015-16,Kharif,5119,61.64,Sugarcane,2015,5.005,11.57666667,0.0,2.342222222,32.81,47.24,4.18,9.19
aligarh, 2016-17,Kharif,3938,67.22,Sugarcane,2016,3.36,12.29444444,0.0,2.343333333,36.57,46.59,3.9,9.97
aligarh, 2017-18,Kharif,7305,74.38,Sugarcane,2017,4.365,11.69111111,0.0,1.756666667,34.26,47.23,2.09,8.53
aligarh, 2018-19,Kharif,8630,79.43,Sugarcane,2018,3.6,12.69555556,0.0,3.515555556,34.51,46.95,4.45,10.62
aligarh, 2019-20,Kharif,8823,80.76,Sugarcane,2019,5.22,12.75666667,0.0,2.343333333,30.09,47.94,3.17,7.23
aligarh,2020-21,Kharif,2286,81.8,Sugarcane,2020,5.95,12.58777778,0.0,1.171111111,30.43,47.64,2.58,9.29
aligarh,2021-22,Kharif,1172,80.2,Sugarcane,2021,4.575,12.99555556,0.17,2.971111111,35.63,44.37,4.05,8.51
allahabad, 2004-05,Kharif,745,54.59,Sugarcane,2004,5.83,12.17444444,0.0,2.342222222,35.93,47.53,5.19,10.99
allahabad, 2005-06,Kharif,937,33.97,Sugarcane,2005,5.28,12.36222222,0.0,2.928888889,35.09,48.58,5.72,10.74
allahabad, 2006-07,Kharif,788,45.16,Sugarcane,2006,4.215,12.58777778,0.0,1.172222222,38.5,47.08,5.38,10.19
allahabad, 2007-08,Kharif,689,44.6,Sugarcane,2007,5.065,12.89111111,0.0,1.756666667,33.56,48.28,5.37,10.26
allahabad, 2008-09,Kharif,741,55.28,Sugarcane,2008,3.785,13.85555556,0.0,4.102222222,33.74,45.65,3.93,9.53
allahabad, 2009-10,Kharif,757,43.55,Sugarcane,2009,6.015,11.85333333,0.0,1.171111111,34.53,46.88,6.59,9.44
allahabad, 2010-11,Kharif,608,58.34,Sugarcane,2010,5.34,12.30333333,0.0,1.756666667,35.32,47.71,6.73,12.08
allahabad, 2011-12,Kharif,762,55.88,Sugarcane,2011,4.55,13.60222222,0.0,3.515555556,35.11,46.55,3.46,10.82
allahabad, 2012-13,Kharif,1019,61.14,Sugarcane,2012,5.74,12.32222222,0.0,2.93,34.79,48.8,3.57,8.83
allahabad, 2013-14,Kharif,763,68.23,Sugarcane,2013,5.92,13.69,0.0,3.515555556,33.58,48.28,1.9,9.09
allahabad, 2014-15,Kharif,700,65.78,Sugarcane,2014,6.955,12.05111111,0.0,2.342222222,29.33,49.4,5.68,9.4
allahabad, 2015-16,Kharif,754,67.03,Sugarcane,2015,5.985,12.30888889,0.0,1.756666667,35.44,48.32,4.73,10.61
allahabad, 2016-17,Kharif,675,72.67,Sugarcane,2016,4.27,13.47555556,0.0,3.515555556,37.16,47.05,5.37,10.31
allahabad, 2017-18,Kharif,1124,36.73,Sugarcane,2017,5.645,12.69555556,0.0,2.343333333,34.18,48.87,2.32,9.9
allahabad, 2018-19,Kharif,652,38.4,Sugarcane,2018,3.815,13.02,0.0,2.93,36.64,47.81,6.58,11.94
allahabad, 2019-20,Kharif,694,81.31,Sugarcane,2019,5.065,13.44111111,0.0,3.516666667,34.42,48.44,3.7,9.04
allahabad,2020-21,Kharif,689,49.03666666666666,Sugarcane,2020,7.11,14.33,0.0,2.928888889,30.06,48.29,2.74,10.15
allahabad,2021-22,Kharif,689,49.03666666666666,Sugarcane,2021,4.545,13.83444444,0.0,3.501111111,37.68,44.54,5.81,10.88
ambedkar nagar, 2004-05,Kharif,7589,54.82,Sugarcane,2004,5.245,12.49777778,0.0,1.756666667,35.32,47.44,4.73,11.56
ambedkar nagar, 2005-06,Kharif,9165,54.69,Sugarcane,2005,5.615,12.58777778,0.0,2.928888889,34.4,47.98,6.92,8.65
ambedkar nagar, 2006-07,Kharif,9033,41.6,Sugarcane,2006,4.82,13.39444444,0.0,2.343333333,38.0,45.44,4.55,8.53
ambedkar nagar, 2007-08,Kharif,10701,53.22,Sugarcane,2007,5.1,13.76111111,0.0,2.343333333,32.14,46.89,4.49,10.25
ambedkar nagar, 2008-09,Kharif,11361,46.91,Sugarcane,2008,4.64,14.18111111,0.0,4.687777778,31.72,45.06,4.58,9.07
ambedkar nagar, 2009-10,Kharif,10762,52.91,Sugarcane,2009,6.195,12.66888889,0.0,2.343333333,33.19,46.52,6.4,8.68
ambedkar nagar, 2010-11,Kharif,11122,51.38,Sugarcane,2010,5.34,13.18111111,0.0,2.343333333,33.51,47.26,5.19,10.66
ambedkar nagar, 2011-12,Kharif,11315,58.4,Sugarcane,2011,5.25,13.93555556,0.0,3.515555556,32.08,45.48,3.01,9.8
ambedkar nagar, 2012-13,Kharif,12563,62.29,Sugarcane,2012,5.83,12.37,0.0,3.516666667,33.56,48.61,3.58,7.44
ambedkar nagar, 2013-14,Kharif,11972,61.83,Sugarcane,2013,5.86,13.88222222,0.0,3.514444444,31.74,46.07,1.24,9.19
ambedkar nagar, 2014-15,Kharif,11458,62.45,Sugarcane,2014,6.5,12.38333333,0.0,2.927777778,29.32,48.53,4.89,9.34
ambedkar nagar, 2015-16,Kharif,8707,61.34,Sugarcane,2015,5.89,12.24666667,0.0,1.756666667,33.09,48.49,4.89,10.19
ambedkar nagar, 2016-17,Kharif,11722,68.63,Sugarcane,2016,3.755,13.56888889,0.0,2.928888889,38.3,47.08,4.77,9.38
ambedkar nagar, 2017-18,Kharif,11987,74.26,Sugarcane,2017,5.31,13.63888889,0.0,4.101111111,34.02,47.74,2.96,8.71
ambedkar nagar, 2018-19,Kharif,11929,76.68,Sugarcane,2018,4.485,13.62444444,0.0,4.101111111,34.68,46.76,4.37,11.07
ambedkar nagar, 2019-20,Kharif,11309,74.5,Sugarcane,2019,5.74,13.79555556,0.0,3.515555556,34.08,47.92,5.16,7.98
ambedkar nagar,2020-21,Kharif,33448,74.8,Sugarcane,2020,7.17,14.52111111,0.0,2.928888889,26.72,47.75,2.87,9.34
ambedkar nagar,2021-22,Kharif,23584,94.22,Sugarcane,2021,4.515,14.49222222,0.0,4.623333333,36.27,43.69,5.58,8.88
amethi, 2011-12,Kharif,1740,58.4,Sugarcane,2011,4.76,13.56888889,0.0,2.928888889,34.34,46.31,2.42,9.99
amethi, 2012-13,Kharif,1506,62.29,Sugarcane,2012,5.68,12.19444444,0.0,3.516666667,33.63,48.73,3.37,7.74
amethi, 2013-14,Kharif,1605,61.83,Sugarcane,2013,5.77,13.65,0.0,2.928888889,32.3,47.64,1.3,8.65
amethi, 2014-15,Kharif,1602,62.45,Sugarcane,2014,6.625,11.84111111,0.0,2.342222222,28.69,49.37,4.64,9.44
amethi, 2015-16,Kharif,1477,61.34,Sugarcane,2015,5.735,11.88222222,0.0,1.756666667,33.92,48.43,4.68,10.37
amethi, 2016-17,Kharif,1744,68.63,Sugarcane,2016,3.94,13.33777778,0.0,2.93,37.46,47.06,4.67,9.82
amethi, 2017-18,Kharif,1666,74.26,Sugarcane,2017,5.215,12.83666667,0.0,1.757777778,33.93,48.74,2.08,8.98
amethi, 2018-19,Kharif,1591,76.68,Sugarcane,2018,3.935,13.17,0.0,2.93,36.03,47.45,4.91,10.46
amethi, 2019-20,Kharif,1652,75.31,Sugarcane,2019,5.31,13.48888889,0.0,2.93,33.59,47.92,3.65,7.71
amethi,2020-21,Kharif,1325,54.653636363636366,Sugarcane,2020,7.08,14.22222222,0.0,2.928888889,27.1,48.22,2.23,9.49
amethi,2021-22,Kharif,1325,54.653636363636366,Sugarcane,2021,4.545,13.92333333,0.0,3.77,36.65,44.18,5.25,9.58
amroha, 2004-05,Kharif,73271,62.04,Sugarcane,2004,5.31,11.44666667,0.0,1.756666667,33.29,46.5,3.36,10.34
amroha, 2005-06,Kharif,76851,62.42,Sugarcane,2005,5.245,11.50777778,0.0,3.515555556,30.51,48.65,4.16,7.44
amroha, 2006-07,Kharif,73271,63.23,Sugarcane,2006,4.18,11.95555556,0.0,2.928888889,35.83,46.05,2.39,7.54
amroha, 2007-08,Kharif,76488,54.89,Sugarcane,2007,4.79,12.45777778,0.0,2.928888889,31.29,48.96,2.7,8.86
amroha, 2008-09,Kharif,69445,55.6,Sugarcane,2008,3.02,13.37222222,0.0,3.515555556,33.89,45.01,2.79,7.07
amroha, 2009-10,Kharif,71482,60.73,Sugarcane,2009,5.275,11.33222222,0.0,2.343333333,31.62,47.26,5.26,6.55
amroha, 2010-11,Kharif,73251,63.0,Sugarcane,2010,4.85,12.22666667,0.0,3.516666667,33.71,48.36,4.2,6.44
amroha, 2011-12,Kharif,74955,60.94,Sugarcane,2011,5.615,13.38,0.0,2.928888889,29.1,46.94,-1.35,8.43
amroha, 2012-13,Kharif,80944,64.25,Sugarcane,2012,4.545,10.88444444,0.0,2.343333333,30.33,48.0,1.59,6.43
amroha, 2013-14,Kharif,75729,69.68,Sugarcane,2013,5.07,12.94,0.0,4.102222222,28.87,48.19,-0.03,7.47
amroha, 2014-15,Kharif,75824,70.54,Sugarcane,2014,5.795,10.51666667,0.0,1.171111111,25.9,48.26,2.07,7.84
amroha, 2015-16,Kharif,76299,71.03,Sugarcane,2015,4.825,11.06777778,0.0,1.756666667,32.0,46.62,3.62,8.02
amroha, 2016-17,Kharif,77651,74.02,Sugarcane,2016,3.2,11.39222222,0.0,1.757777778,32.47,46.3,3.49,10.28
amroha, 2017-18,Kharif,78921,85.26,Sugarcane,2017,4.3,11.18888889,0.0,2.342222222,33.04,47.77,1.58,7.9
amroha, 2018-19,Kharif,73607,84.25,Sugarcane,2018,3.51,12.26111111,0.0,2.343333333,33.48,46.73,3.96,9.31
amroha, 2019-20,Kharif,75782,82.34,Sugarcane,2019,5.25,12.02444444,0.0,1.171111111,28.34,48.37,2.01,5.86
amroha,2020-21,Kharif,69859,82.88,Sugarcane,2020,5.71,12.20777778,0.0,1.171111111,30.84,47.65,1.64,8.82
amroha,2021-22,Kharif,69253,83.82,Sugarcane,2021,4.975,12.89222222,0.775,3.793333333,34.28,44.19,3.75,7.57
auraiya, 2004-05,Kharif,910,53.46,Sugarcane,2004,5.16,11.63888889,0.0,1.756666667,35.46,47.07,4.71,10.76
auraiya, 2005-06,Kharif,1009,46.5,Sugarcane,2005,4.975,11.61111111,0.0,1.757777778,34.08,48.02,5.05,9.72
auraiya, 2006-07,Kharif,1000,56.77,Sugarcane,2006,3.6,12.05,0.0,1.171111111,38.28,46.94,4.72,8.65
auraiya, 2007-08,Kharif,921,50.64,Sugarcane,2007,4.82,11.96888889,0.0,1.756666667,32.54,47.78,4.73,9.92
auraiya, 2008-09,Kharif,656,44.72,Sugarcane,2008,2.835,13.55666667,0.0,3.515555556,34.14,45.38,4.01,8.58
auraiya, 2009-10,Kharif,765,51.36,Sugarcane,2009,5.52,11.56888889,0.0,2.342222222,34.15,46.9,4.97,7.73
auraiya, 2010-11,Kharif,529,53.45,Sugarcane,2010,5.37,12.30777778,0.0,1.756666667,34.82,48.01,5.5,9.15
auraiya, 2011-12,Kharif,885,57.97,Sugarcane,2011,5.065,12.89777778,0.0,2.342222222,33.01,47.33,2.15,11.1
auraiya, 2012-13,Kharif,684,60.7,Sugarcane,2012,4.73,11.26444444,0.0,2.343333333,33.36,48.98,1.58,8.04
auraiya, 2013-14,Kharif,1047,59.59,Sugarcane,2013,5.035,12.99888889,0.0,2.928888889,32.35,48.2,1.17,9.25
auraiya, 2014-15,Kharif,920,57.61,Sugarcane,2014,6.255,11.19111111,0.0,1.756666667,28.58,49.37,3.43,9.33
auraiya, 2015-16,Kharif,503,57.84,Sugarcane,2015,5.185,11.69111111,0.0,1.756666667,34.26,47.33,3.95,9.73
auraiya, 2016-17,Kharif,596,60.37,Sugarcane,2016,3.54,12.34111111,0.0,1.757777778,36.49,47.47,4.08,10.67
auraiya, 2017-18,Kharif,669,64.7,Sugarcane,2017,4.335,11.57111111,0.0,1.171111111,35.32,47.76,2.63,8.78
auraiya, 2018-19,Kharif,852,65.51,Sugarcane,2018,3.45,12.67444444,0.0,2.93,36.03,47.25,4.9,11.01
auraiya, 2019-20,Kharif,603,64.56,Sugarcane,2019,4.975,13.11555556,0.0,2.343333333,32.83,48.67,2.89,8.83
auraiya,2020-21,Kharif,697,50.31944444444444,Sugarcane,2020,6.135,12.72222222,0.0,1.171111111,29.78,47.44,2.63,9.58
auraiya,2021-22,Kharif,697,50.31944444444444,Sugarcane,2021,4.395,13.16444444,0.0,3.144444444,36.38,44.64,5.14,9.45
azamgarh, 2004-05,Kharif,19272,39.12,Sugarcane,2004,5.155,12.43777778,0.0,1.756666667,36.08,47.32,5.06,11.88
azamgarh, 2005-06,Kharif,26219,38.66,Sugarcane,2005,5.645,12.61444444,0.0,2.344444444,34.8,48.08,6.8,9.29
azamgarh, 2006-07,Kharif,20697,40.68,Sugarcane,2006,4.79,13.63111111,0.0,2.928888889,38.62,45.09,4.83,9.19
azamgarh, 2007-08,Kharif,21399,41.41,Sugarcane,2007,5.13,14.01777778,0.0,2.93,32.72,46.92,4.37,10.64
azamgarh, 2008-09,Kharif,21399,42.63,Sugarcane,2008,5.005,14.28888889,0.0,4.687777778,31.48,45.09,4.31,9.1
azamgarh, 2009-10,Kharif,18820,43.15,Sugarcane,2009,6.135,12.54666667,0.0,2.343333333,33.84,46.3,5.79,9.28
azamgarh, 2010-11,Kharif,19204,44.51,Sugarcane,2010,5.095,13.29888889,0.0,2.343333333,34.13,46.94,5.69,11.37
azamgarh, 2011-12,Kharif,20972,48.93,Sugarcane,2011,5.25,14.07111111,0.0,2.928888889,32.44,45.5,3.08,10.12
azamgarh, 2012-13,Kharif,19099,58.1,Sugarcane,2012,5.8,12.29666667,0.0,2.93,34.31,48.64,3.74,8.88
azamgarh, 2013-14,Kharif,19641,57.53,Sugarcane,2013,5.525,13.79222222,0.0,3.514444444,32.76,46.12,1.64,9.63
azamgarh, 2014-15,Kharif,20282,61.61,Sugarcane,2014,6.405,12.81111111,0.0,3.514444444,30.05,48.0,5.06,9.12
azamgarh, 2015-16,Kharif,20720,59.46,Sugarcane,2015,6.135,12.57333333,0.0,2.343333333,33.12,48.68,4.52,10.8
azamgarh, 2016-17,Kharif,19251,60.68,Sugarcane,2016,3.905,13.73333333,0.0,3.516666667,38.65,46.67,4.8,9.14
azamgarh, 2017-18,Kharif,19032,60.96,Sugarcane,2017,5.645,13.65777778,0.0,2.343333333,34.15,48.02,2.62,9.1
azamgarh, 2018-19,Kharif,18898,62.76,Sugarcane,2018,4.215,13.44666667,0.0,3.515555556,35.71,46.83,4.45,11.26
azamgarh, 2019-20,Kharif,23195,63.0,Sugarcane,2019,5.49,13.74666667,0.0,3.515555556,34.99,48.2,5.2,8.13
azamgarh,2020-21,Kharif,13235,61.43,Sugarcane,2020,7.2,14.92555556,0.0,3.515555556,27.49,47.86,3.0,9.07
azamgarh,2021-22,Kharif,11834,62.28,Sugarcane,2021,4.855,14.64111111,0.0,4.545555556,36.65,43.9,5.1,9.19
baghpat, 2004-05,Kharif,70317,70.13,Sugarcane,2004,5.035,11.0,0.0,2.343333333,33.23,45.86,3.6,10.33
baghpat, 2005-06,Kharif,56758,65.6,Sugarcane,2005,5.16,11.27777778,0.0,2.343333333,29.77,48.63,4.54,7.88
baghpat, 2006-07,Kharif,67999,72.12,Sugarcane,2006,3.995,11.87444444,0.0,2.928888889,35.45,46.05,2.13,7.33
baghpat, 2007-08,Kharif,75521,71.32,Sugarcane,2007,4.79,12.18,2.635,2.928888889,30.88,49.13,2.5,9.02
baghpat, 2008-09,Kharif,67501,65.12,Sugarcane,2008,2.93,13.17111111,0.0,3.514444444,33.83,44.86,2.14,7.47
baghpat, 2009-10,Kharif,72690,71.72,Sugarcane,2009,5.035,10.95222222,0.0,1.756666667,31.47,47.4,5.63,6.87
baghpat, 2010-11,Kharif,72926,66.22,Sugarcane,2010,4.515,12.07111111,0.0,3.516666667,33.63,48.45,3.96,6.57
baghpat, 2011-12,Kharif,73363,67.72,Sugarcane,2011,5.495,13.14888889,0.0,2.342222222,28.37,46.9,-1.64,8.06
baghpat, 2012-13,Kharif,73561,73.46,Sugarcane,2012,4.275,10.68111111,0.0,2.343333333,29.62,47.7,1.47,7.48
baghpat, 2013-14,Kharif,71950,77.3,Sugarcane,2013,5.125,12.70888889,2.635,3.515555556,27.3,48.14,-0.13,7.65
baghpat, 2014-15,Kharif,77107,73.56,Sugarcane,2014,5.375,10.50333333,0.0,1.171111111,25.74,48.25,2.4,8.07
baghpat, 2015-16,Kharif,71901,77.03,Sugarcane,2015,4.765,11.26555556,0.0,2.928888889,31.53,46.3,3.34,8.17
baghpat, 2016-17,Kharif,74144,77.13,Sugarcane,2016,3.2,11.10888889,0.0,1.757777778,32.33,47.07,3.54,10.39
baghpat, 2017-18,Kharif,75037,84.89,Sugarcane,2017,4.33,10.93222222,0.0,2.342222222,32.04,48.35,1.1,7.56
baghpat, 2018-19,Kharif,74227,86.64,Sugarcane,2018,3.57,12.06333333,0.0,2.343333333,32.55,46.39,3.61,8.77
baghpat, 2019-20,Kharif,74735,85.35,Sugarcane,2019,5.16,11.85444444,0.0,1.171111111,27.81,48.19,2.03,5.66
baghpat,2020-21,Kharif,53625,87.25,Sugarcane,2020,5.675,12.29444444,0.0,1.757777778,29.92,47.31,1.9,8.48
baghpat,2021-22,Kharif,56942,87.42,Sugarcane,2021,4.91,12.72777778,0.605,3.897777778,33.95,44.19,3.62,7.83
bahraich, 2004-05,Kharif,19616,51.75,Sugarcane,2004,5.495,12.56,0.0,3.515555556,34.58,46.37,4.01,10.89
bahraich, 2005-06,Kharif,21303,50.07,Sugarcane,2005,5.77,12.57888889,0.0,2.928888889,32.64,47.48,5.4,8.11
bahraich, 2006-07,Kharif,34304,59.12,Sugarcane,2006,5.13,13.42222222,0.0,2.93,36.42,44.24,4.32,9.0
bahraich, 2007-08,Kharif,22162,54.46,Sugarcane,2007,5.4,13.76,2.635,3.515555556,31.08,45.9,3.91,9.88
bahraich, 2008-09,Kharif,22221,45.07,Sugarcane,2008,4.455,14.09777778,0.0,5.274444444,30.78,45.05,4.33,8.92
bahraich, 2009-10,Kharif,22208,47.17,Sugarcane,2009,6.075,12.58111111,0.0,3.515555556,32.19,46.23,7.18,8.07
bahraich, 2010-11,Kharif,20802,52.02,Sugarcane,2010,5.555,13.11555556,0.0,3.516666667,33.05,46.98,4.31,8.85
bahraich, 2011-12,Kharif,24371,62.58,Sugarcane,2011,5.71,13.86777778,0.0,4.687777778,31.27,45.33,2.22,9.51
bahraich, 2012-13,Kharif,24326,53.94,Sugarcane,2012,5.735,12.18888889,0.0,3.516666667,32.37,48.17,3.24,7.64
bahraich, 2013-14,Kharif,22923,55.97,Sugarcane,2013,6.04,14.05111111,2.635,5.273333333,31.1,46.02,1.15,8.83
bahraich, 2014-15,Kharif,38237,57.69,Sugarcane,2014,6.47,12.22111111,0.0,2.928888889,29.08,48.43,4.33,9.26
bahraich, 2015-16,Kharif,50171,58.86,Sugarcane,2015,5.705,12.44555556,0.0,2.342222222,32.62,47.85,4.47,9.58
bahraich, 2016-17,Kharif,22134,65.56,Sugarcane,2016,3.63,13.31222222,0.0,4.685555556,37.48,46.83,4.01,10.25
bahraich, 2017-18,Kharif,22397,71.32,Sugarcane,2017,5.16,13.30555556,0.0,4.101111111,33.48,46.87,3.01,9.14
bahraich, 2018-19,Kharif,23282,74.03,Sugarcane,2018,4.425,13.51666667,0.0,5.857777778,33.83,46.99,4.06,10.67
bahraich, 2019-20,Kharif,22128,76.02,Sugarcane,2019,5.98,13.73111111,0.0,4.686666667,31.8,46.8,4.56,6.8
bahraich,2020-21,Kharif,63716,76.28,Sugarcane,2020,6.68,14.06666667,0.0,3.515555556,28.61,46.09,3.33,9.61
bahraich,2021-22,Kharif,59603,76.51,Sugarcane,2021,4.545,14.24222222,0.0,5.335555556,35.51,43.79,5.3,8.08
ballia, 2004-05,Kharif,7227,36.68,Sugarcane,2004,5.585,13.29222222,0.0,1.756666667,35.71,47.05,5.14,12.04
ballia, 2005-06,Kharif,7655,48.81,Sugarcane,2005,6.015,12.85777778,0.0,1.757777778,34.12,48.07,7.15,10.26
ballia, 2006-07,Kharif,7497,31.7,Sugarcane,2006,4.575,14.35555556,0.0,2.928888889,39.17,44.96,5.56,10.22
ballia, 2007-08,Kharif,6992,34.22,Sugarcane,2007,5.735,14.68888889,0.0,4.687777778,32.87,45.55,4.35,10.93
ballia, 2008-09,Kharif,7216,33.36,Sugarcane,2008,6.165,14.88666667,0.0,4.687777778,30.28,44.48,3.79,9.54
ballia, 2009-10,Kharif,7286,39.39,Sugarcane,2009,6.44,12.89888889,0.0,2.343333333,34.15,46.04,6.03,9.55
ballia, 2010-11,Kharif,5856,38.39,Sugarcane,2010,5.125,13.51555556,0.0,2.343333333,33.83,46.53,6.14,12.29
ballia, 2011-12,Kharif,6107,39.9,Sugarcane,2011,5.28,14.39888889,0.0,3.515555556,33.52,45.31,3.93,11.03
ballia, 2012-13,Kharif,5870,48.03,Sugarcane,2012,6.01,12.55444444,0.0,2.93,34.98,48.06,4.69,8.66
ballia, 2013-14,Kharif,6151,52.01,Sugarcane,2013,5.465,13.81555556,0.0,2.927777778,33.02,45.98,2.22,10.45
ballia, 2014-15,Kharif,4096,52.06,Sugarcane,2014,6.59,13.61777778,0.0,2.343333333,30.1,46.39,5.06,9.1
ballia, 2015-16,Kharif,4021,57.84,Sugarcane,2015,6.44,13.43444444,0.0,2.343333333,34.08,48.24,4.82,11.1
ballia, 2016-17,Kharif,6312,65.81,Sugarcane,2016,4.665,13.89666667,0.0,2.93,37.23,46.37,5.4,10.13
ballia, 2017-18,Kharif,6481,54.97,Sugarcane,2017,5.89,13.95111111,0.0,2.344444444,35.24,47.24,2.93,9.9
ballia, 2018-19,Kharif,6457,53.53,Sugarcane,2018,3.995,13.44111111,0.0,1.756666667,35.99,46.05,5.3,12.27
ballia, 2019-20,Kharif,6652,53.13,Sugarcane,2019,5.22,13.86222222,0.0,2.93,36.19,48.31,6.0,8.82
ballia,2020-21,Kharif,2619,60.71,Sugarcane,2020,6.745,15.27111111,0.0,3.515555556,29.9,48.01,3.95,9.14
ballia,2021-22,Kharif,1945,62.21,Sugarcane,2021,5.405,14.83777778,0.0,4.272222222,36.1,44.24,5.3,10.08
balrampur, 2004-05,Kharif,54333,51.26,Sugarcane,2004,5.375,12.49111111,0.0,2.928888889,34.91,46.51,4.82,10.75
balrampur, 2005-06,Kharif,49746,53.62,Sugarcane,2005,5.735,12.43777778,0.0,2.928888889,32.69,47.44,5.61,9.46
balrampur, 2006-07,Kharif,86605,54.72,Sugarcane,2006,5.07,13.33222222,0.0,2.343333333,36.9,44.13,4.76,8.55
balrampur, 2007-08,Kharif,52908,49.02,Sugarcane,2007,5.31,13.71222222,2.635,3.515555556,31.15,45.04,4.31,9.46
balrampur, 2008-09,Kharif,57342,40.28,Sugarcane,2008,4.515,14.00444444,0.0,5.274444444,30.67,44.92,4.17,9.62
balrampur, 2009-10,Kharif,43791,47.1,Sugarcane,2009,5.92,12.47666667,0.0,3.515555556,32.45,45.9,7.37,8.62
balrampur, 2010-11,Kharif,52272,49.26,Sugarcane,2010,5.495,13.04888889,0.0,2.93,32.96,46.53,5.19,9.54
balrampur, 2011-12,Kharif,52623,50.73,Sugarcane,2011,5.585,13.75333333,0.0,4.687777778,31.48,45.08,2.44,10.1
balrampur, 2012-13,Kharif,52493,50.44,Sugarcane,2012,5.735,12.17333333,0.0,3.516666667,32.86,48.25,3.26,7.65
